id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,house_age,distance_city_center,degree,avg_neighbor_price,avg_neighbor_distance,neighbor_price_std,clustering_coefficient
3303910010,20150220T000000,540000.0,3,2.5,1950,13227,2.0,0,0,4,9,1950,0,1978,0,98034,47.7217,-122.256,2650,12943,37,14.050647427485805,6,742333.3333333334,0.0036478247469420395,174322.30685333034,0.8
2268000050,20140721T000000,229900.0,3,1.0,1010,8848,1.0,0,0,4,7,1010,0,1968,0,98003,47.2742,-122.299,1380,10650,47,37.000551437851456,10,252730.0,0.0015303679386381788,63597.46762952821,0.4666666666666667
8857640170,20150506T000000,533000.0,4,2.5,2830,6536,2.0,0,0,3,8,2830,0,2003,0,98038,47.3888,-122.032,2830,6872,12,33.05535098648137,6,372583.3333333333,0.0013769959952653257,100978.42178736339,0.4666666666666667
7806210190,20141222T000000,239000.0,4,1.75,1500,12560,1.0,0,0,4,7,1000,500,1977,0,98002,47.2918,-122.197,1700,9020,38,36.40578098562629,5,238800.0,0.0020520014453396626,24941.431394368687,0.9
9206700190,20150306T000000,713900.0,3,2.5,3370,167706,1.0,0,0,3,10,3370,0,2000,0,98038,47.4379,-122.022,3350,213444,15,29.87364879549381,6,571166.6666666666,0.011243827908606147,220989.06458616152,0.4
4136930190,20141028T000000,427500.0,4,2.5,3160,8726,2.0,0,0,3,9,3160,0,1999,0,98092,47.2582,-122.223,2500,8648,16,39.55643849561592,7,322014.28571428574,0.0032480056623268375,55317.1591392589,0.6666666666666666
5666300010,20140722T000000,302000.0,3,1.0,1110,7000,1.5,0,0,4,7,1110,0,1955,0,98133,47.754,-122.341,1800,7000,60,16.448110936208312,6,375666.6666666667,0.0018708829479465248,84478.79418331364,0.6666666666666666
6204050080,20140528T000000,555000.0,3,2.5,3160,4270,2.0,0,0,3,8,2650,510,2006,0,98011,47.7453,-122.194,2720,12523,9,18.604885443919677,8,504612.5,0.0015602560818137874,126841.18796465805,0.6071428571428571
7128300500,20141230T000000,495000.0,3,2.25,2100,3000,2.0,0,0,3,7,2100,0,1996,0,98144,47.595,-122.306,1650,4500,19,2.319601804357045,5,549500.0,0.0009593163997920782,242134.26027722718,1.0
1233100642,20140722T000000,495000.0,3,1.5,2240,13288,1.0,0,0,3,7,2240,0,1953,0,98033,47.6762,-122.17,2150,9900,62,14.424784594563086,5,601831.4,0.0027041275922841256,277175.62686823675,0.4
222029026,20140917T000000,340000.0,2,0.75,1060,48292,1.0,1,2,5,6,560,500,1947,0,98070,47.4285,-122.511,750,80201,68,23.89409550653517,6,335916.6666666667,0.013553390319126928,127209.4401633254,0.6
9485940290,20150512T000000,464950.0,4,2.25,2350,36116,1.0,0,0,4,9,2350,0,1983,0,98042,47.3533,-122.082,2580,36116,32,33.823991706146685,5,325790.0,0.004633256495076476,179827.2657302001,0.4
4136890280,20150327T000000,320000.0,4,2.5,1940,7040,2.0,0,0,3,8,1940,0,1998,0,98092,47.2632,-122.209,2400,7145,17,39.24764359214344,5,306460.0,0.0015825501523880597,35053.00272444573,0.9
1775500050,20150129T000000,440000.0,1,1.0,1160,64469,1.0,0,0,3,7,1160,0,2009,0,98072,47.7433,-122.082,1580,48352,6,24.146339775411832,6,573908.3333333334,0.005207819482202714,176702.91569939264,0.4
7611200086,20140602T000000,686000.0,3,1.5,1840,9990,2.0,0,0,5,8,1840,0,1961,0,98177,47.7145,-122.369,2100,12474,54,12.35543410590118,5,673000.0,0.0028096490609664845,158507.09763288204,0.6
3376600010,20141201T000000,555000.0,4,1.75,2260,11000,1.0,0,0,3,8,1620,640,1976,0,98008,47.6224,-122.109,1960,10000,39,16.819974804257207,5,573420.0,0.0013705696812509563,105146.859201785,0.9
7519001990,20141027T000000,361500.0,2,1.0,840,3860,1.0,0,0,4,6,840,0,1909,0,98117,47.6842,-122.365,1390,3860,106,9.016601478305214,5,504450.4,0.0015488529367306038,216088.63066066202,0.3
3802000020,20140709T000000,154950.0,4,1.0,1600,10183,1.0,0,0,4,6,1600,0,1966,0,98002,47.277,-122.211,1410,10416,49,37.7213072981509,6,241366.66666666666,0.003080626760478873,34622.63228968396,0.6
1796360470,20140617T000000,247200.0,3,1.75,1370,8719,1.0,0,0,3,7,1370,0,1982,0,98042,47.3664,-122.087,1370,7525,33,32.40664525211577,6,244158.33333333334,0.0017440473526985968,24191.949418487686,0.4666666666666667
8732160050,20140822T000000,250000.0,3,2.25,1960,7414,1.0,0,0,3,7,1490,470,1984,0,98023,47.2977,-122.374,1580,8038,31,34.448002925390576,7,259607.14285714287,0.0010404996878918859,109659.1211762289,0.42857142857142855
5249800345,20140619T000000,590300.0,3,1.5,1470,7200,2.0,0,0,4,7,1470,0,1907,0,98118,47.5602,-122.28,1530,7200,108,6.436822875780469,5,411800.0,0.001192155501653348,212464.58528423036,1.0
6071200545,20140505T000000,541125.0,5,2.75,2740,8426,1.0,0,0,4,8,1370,1370,1960,0,98006,47.5563,-122.184,2020,8783,55,12.41704722814632,5,565000.0,0.0037476620950827877,87252.50712730266,0.4
291300280,20150218T000000,310000.0,2,2.5,1090,923,2.0,0,0,3,7,1090,0,2004,0,98027,47.5347,-122.071,1410,1326,11,21.14004397273448,5,481599.8,0.001499564449601624,126447.00787365434,0.5
3261000080,20150310T000000,704111.0,4,2.75,2460,9520,1.0,0,1,3,8,1680,780,1976,0,98034,47.7021,-122.233,2380,9600,39,12.99265223098859,6,750833.3333333334,0.0024115714446878178,241894.32954632622,0.4666666666666667
321049127,20141028T000000,277500.0,3,2.25,1820,19602,1.0,0,0,4,7,1820,0,1964,0,98001,47.331,-122.286,1520,8773,51,30.796415001783156,5,243210.0,0.0032598670583110006,27209.060990780257,0.5
5379804393,20150217T000000,325000.0,4,2.75,1960,8937,1.0,0,0,5,7,980,980,1954,0,98188,47.451,-122.278,1480,10016,61,17.729033522171704,5,259300.0,0.002402934361876879,111050.4389905776,0.5
1559900080,20141121T000000,289200.0,3,2.25,1760,7023,2.0,0,0,3,7,1760,0,1995,0,98019,47.7468,-121.98,1760,7082,20,30.648769491459444,5,363400.0,0.0012903791710817286,46371.327347834245,0.9
7135300275,20140904T000000,185000.0,1,1.0,720,5000,1.0,0,0,4,6,720,0,1908,0,98118,47.5289,-122.272,1170,5000,107,9.706271489649952,8,247350.0,0.0009135515541684695,60593.799777110624,0.5357142857142857
6668900020,20150318T000000,420550.0,4,2.0,1370,8100,1.0,0,0,2,7,1370,0,1947,0,98155,47.749,-122.312,1280,8100,68,15.949783946478853,5,279190.0,0.00140856116181837,44986.72581995716,0.8
326049024,20150410T000000,603000.0,4,2.25,2370,11310,1.0,0,0,3,8,1550,820,1968,0,98155,47.7684,-122.289,1890,8621,47,18.322091204440508,5,527400.0,0.002945808991690927,78493.94881135743,0.4
7942600006,20141126T000000,345000.0,3,1.0,1390,2640,1.5,0,0,3,7,1230,160,1903,0,98122,47.6078,-122.307,1780,3920,112,1.8901130317989665,5,502600.0,0.0014036067977512136,171977.2514026201,0.6
6430500233,20150416T000000,650000.0,3,2.0,1840,3075,1.0,0,0,5,7,920,920,1928,0,98103,47.6894,-122.35,1480,3774,87,9.348087383712782,6,603416.6666666666,0.0012814972003079266,197836.90673548926,0.4666666666666667
7701800050,20140625T000000,589950.0,5,3.0,2790,19439,1.0,0,3,5,7,1500,1290,1973,0,98058,47.4088,-122.089,1620,19439,42,28.55185339902503,5,539000.0,0.007294532021779853,268283.43221302354,0.6
8165501640,20140819T000000,309950.0,2,2.25,1460,1607,2.0,0,0,3,8,1460,0,2007,0,98106,47.5395,-122.369,1460,1826,8,7.916449480711466,8,299812.5,0.0008865993350216369,68197.16034096602,0.5
2623069069,20140911T000000,775000.0,3,2.5,2620,241200,1.5,0,0,4,9,2620,0,1998,0,98027,47.4574,-122.01,2620,172933,17,29.300857073394766,7,599285.7142857143,0.0047415176252664035,153975.6087672268,0.38095238095238093
8024201870,20141029T000000,590000.0,4,1.5,2230,5109,1.5,0,0,3,7,1330,900,1918,0,98115,47.6996,-122.31,1630,5109,97,10.516702355352615,5,431400.0,0.0014026201877872769,53219.3573805622,0.7
9126101511,20150428T000000,863500.0,4,3.0,3250,2760,2.5,0,0,3,8,2420,830,1905,2007,98122,47.6104,-122.303,1260,2780,110,2.230971909449252,6,516333.3333333333,0.0008636067977484341,59604.250407724,0.6
1377800010,20141119T000000,517500.0,3,1.0,1190,7000,1.0,0,0,3,7,1190,0,1943,0,98199,47.6453,-122.403,1350,7000,72,6.86548155198592,6,570333.3333333334,0.001379623582534687,127875.98158632709,0.4666666666666667
6813600380,20141224T000000,700000.0,3,3.0,2090,7440,1.5,0,0,5,7,1290,800,1922,0,98103,47.6891,-122.331,1570,4960,93,9.218427712660477,6,534513.8333333334,0.0008439607805434165,103386.25057601552,0.8
923000280,20140722T000000,699000.0,3,2.5,2580,8154,1.0,0,0,3,10,2090,490,1956,1997,98177,47.7259,-122.361,1660,8155,59,13.484826100827906,7,601290.0,0.0008652429360317158,300476.6968779221,0.7142857142857143
255550190,20140722T000000,350000.0,3,2.5,2100,3574,2.0,0,0,3,7,1690,410,2005,0,98019,47.7453,-121.984,1970,2962,10,30.306428928298757,9,336905.625,0.0004400000000018167,25202.894595306763,0.8095238095238095
1829300130,20140717T000000,795000.0,4,2.5,3160,16564,2.0,0,0,3,10,3160,0,1987,0,98074,47.6365,-122.04,3160,12415,28,22.150154528509024,7,640828.5714285715,0.0017544236184970315,164565.96159074243,0.5714285714285714
3645500050,20140514T000000,543000.0,3,2.5,2090,7640,1.0,0,0,3,7,1360,730,1962,2014,98133,47.7369,-122.338,2090,7668,53,14.539889690440702,7,416955.5714285714,0.0014380975610945863,75887.83420693365,0.6190476190476191
1518000080,20150223T000000,325000.0,3,2.5,1570,3143,2.0,0,0,3,7,1570,0,2001,0,98019,47.7364,-121.969,1740,3591,14,30.802133072330594,9,393937.5,0.0007834309816182515,73981.86915917788,0.6666666666666666
7883605915,20150508T000000,337500.0,3,1.0,1020,6000,1.5,0,0,3,7,1020,0,1900,0,98108,47.5254,-122.318,1240,6000,115,9.046617085662096,7,265050.0,0.0017150591392741498,105644.99909287393,0.7142857142857143
1112700170,20150227T000000,425000.0,2,1.0,1300,11080,1.0,0,0,4,7,1300,0,1955,0,98034,47.7281,-122.233,1600,9259,60,15.453095725737304,7,418042.85714285716,0.0012373310864782308,53782.67556078063,0.6190476190476191
8965500020,20150317T000000,780000.0,3,2.5,2110,9773,1.0,0,0,3,9,2110,0,1986,0,98006,47.5628,-122.115,2560,11787,29,16.98284694849734,7,732857.1428571428,0.0016230536061899586,167408.11267819785,0.38095238095238093
323059167,20140723T000000,259000.0,2,1.0,1210,17389,1.0,0,0,4,5,1210,0,1948,0,98059,47.5044,-122.148,2140,14419,67,17.860569840031644,6,610500.0,0.0020404047225248472,298546.81374953577,0.4666666666666667
1951700480,20140813T000000,524400.0,4,1.75,1990,12950,1.0,0,0,4,8,1850,140,1968,0,98006,47.5434,-122.166,2090,12850,47,14.283367572334631,7,595414.2857142857,0.003725982422521492,110453.64681728755,0.38095238095238093
2005950050,20140527T000000,260000.0,3,2.0,1630,8018,1.0,0,0,3,7,1630,0,2003,0,98001,47.2638,-122.243,1610,8397,12,38.6584529733348,8,208518.75,0.0015838253632222063,48997.84206254102,0.6785714285714286
9406500480,20150420T000000,273000.0,2,2.0,1384,1822,2.0,0,0,3,7,1384,0,1990,0,98028,47.7525,-122.244,1078,1315,25,17.554032424336324,7,325707.14285714284,0.00040000000000190995,163717.2369986624,0.6666666666666666
3522049063,20150402T000000,639900.0,4,2.5,3380,75794,2.0,0,0,3,10,3380,0,1997,0,98001,47.3511,-122.266,3710,17913,18,28.79751552846309,6,404933.3333333333,0.005222988586260457,57966.944603512326,0.4
2085700050,20140826T000000,420000.0,4,2.5,2480,8626,2.0,0,0,3,10,2480,0,2001,0,98001,47.3185,-122.262,2990,9033,14,32.42192150218715,7,425850.0,0.0034503037293394144,130358.76456916888,0.47619047619047616
6751300130,20140813T000000,510500.0,3,1.0,1270,8000,1.0,0,0,4,7,1270,0,1957,0,98007,47.5874,-122.136,1470,8000,58,14.852132167864175,9,491625.0,0.0014854152910022574,49876.09647917527,0.6666666666666666
2610100020,20150408T000000,290000.0,4,1.0,1010,7200,1.5,0,0,3,6,1010,0,1947,0,98155,47.742,-122.325,1360,7200,68,15.109625397751245,5,307010.6,0.0019758091633325808,21369.43054458869,0.3
9476200680,20150428T000000,226000.0,3,1.75,1490,6269,1.0,0,0,4,6,990,500,1944,0,98056,47.4917,-122.188,1490,7722,71,16.705194043218466,6,309415.0,0.0010184224390096543,125718.86632482811,0.7333333333333333
6145600285,20140529T000000,300000.0,2,1.0,820,3844,1.0,0,0,4,6,820,0,1916,0,98133,47.7049,-122.349,1520,3844,99,11.047693761298287,6,366158.3333333333,0.0017218723232044683,70643.40320699921,0.3333333333333333
203900460,20140728T000000,407450.0,3,2.0,1810,10860,1.0,0,0,3,7,1810,0,1967,0,98053,47.6393,-121.967,1420,11982,48,27.6093255092642,7,409884.0,0.001611007725821528,78533.81135112018,0.7142857142857143
7878400022,20150506T000000,390000.0,4,2.25,3060,7920,1.0,0,0,3,7,1530,1530,1965,0,98178,47.4879,-122.245,1850,7800,50,14.68921755447876,6,294500.0,0.0018871919097678078,98733.98604330729,0.7333333333333333
3585900460,20150501T000000,1058800.0,6,2.75,2980,20000,1.0,0,4,3,8,2130,850,1965,0,98177,47.7599,-122.375,2730,20000,50,17.389775886590943,7,869500.0,0.0027450364263924528,179603.96246556847,0.6190476190476191
1321720170,20140817T000000,610000.0,3,2.5,3440,18167,2.0,0,0,3,11,3440,0,1991,0,98023,47.2909,-122.342,3990,20239,24,35.067662872152745,5,424980.0,0.0019517245689663503,111147.43361859508,0.9
236400130,20150123T000000,239975.0,3,2.5,1820,7242,1.0,0,0,3,7,1220,600,1959,0,98188,47.4318,-122.292,1350,8214,56,19.624804399947244,9,332105.55555555556,0.001127562093937356,111150.99652174863,0.4444444444444444
4141680190,20140807T000000,375000.0,3,2.5,2320,5760,1.0,0,0,3,7,1480,840,1987,0,98178,47.504,-122.248,1660,5762,28,12.998990098809058,6,291862.5,0.002983984913390797,51705.279590192724,0.2
3629980440,20150428T000000,742500.0,4,2.5,2620,4400,2.0,0,0,3,9,2620,0,2004,0,98029,47.5524,-121.991,2640,4554,11,26.27550251197913,8,702250.0,0.0010422165705340149,35139.517843671594,0.5357142857142857
1223039173,20150429T000000,450000.0,4,1.75,2190,11625,1.0,0,0,4,8,2020,170,1956,0,98146,47.4979,-122.363,1920,8855,59,12.263657049759647,5,369790.0,0.002095251758451332,144159.09787453583,0.7
2473000130,20140626T000000,300000.0,3,2.25,1780,10395,1.0,0,0,3,8,1780,0,1967,0,98058,47.4539,-122.15,2080,9360,48,21.764986733946053,6,337333.3333333333,0.0022511457476108573,47848.37161980193,0.5333333333333333
2893000280,20150501T000000,216600.0,3,1.75,2200,7700,1.0,0,0,3,7,1240,960,1975,0,98031,47.4119,-122.181,1770,7360,40,24.404567934143795,6,269868.1666666667,0.002189923432395883,19284.57674325954,0.6666666666666666
7977201845,20140514T000000,525000.0,3,1.75,1600,6120,1.5,0,0,3,7,1600,0,1924,0,98115,47.6847,-122.291,1670,4590,91,9.255914946691954,7,562714.2857142857,0.0009480243893370653,204085.532955927,0.5714285714285714
4197400005,20140620T000000,455000.0,4,2.25,2450,21000,1.0,0,2,4,8,1650,800,1954,0,98166,47.4559,-122.344,1820,12480,61,16.736460832522717,5,362590.0,0.0024421952496500574,63505.23994128359,0.7
5561200980,20141003T000000,390000.0,4,2.25,2680,35218,2.0,0,0,3,8,2680,0,1986,0,98027,47.4613,-121.997,2980,35218,29,29.87451426513028,5,591800.0,0.0033835777377795714,59500.630248762915,0.5
3039000020,20140916T000000,450000.0,3,1.75,1850,8667,1.0,0,0,4,7,880,970,1982,0,98033,47.7025,-122.198,1450,10530,33,14.68159775005841,6,474333.3333333333,0.0010896276084889553,58946.30324852159,0.8
6840701100,20141202T000000,382000.0,4,1.0,1740,4400,1.5,0,0,3,7,1740,0,1924,0,98122,47.6058,-122.3,1590,4400,91,2.4069609802401057,5,582400.0,0.0007439607805427156,39537.00797986615,0.8
2130410050,20140513T000000,287000.0,3,2.25,1490,9600,1.0,0,0,4,7,1170,320,1987,0,98019,47.7378,-121.977,1590,10104,28,30.349159386892826,5,480400.0,0.0026650245388972595,134496.46835512077,0.3
1924079091,20150113T000000,460000.0,4,2.0,1960,190357,1.0,0,3,2,8,1960,0,1971,0,98027,47.5538,-121.958,2560,189100,44,28.658887434504813,6,714333.3333333334,0.011691307361348425,231120.45921265098,0.5333333333333333
3570300080,20141028T000000,435000.0,3,2.25,1380,3015,2.0,0,0,3,7,1380,0,2009,0,98052,47.6783,-122.157,1930,3612,6,15.374076334423876,5,512600.0,0.002607266123300618,234490.24499965878,0.5
2321300351,20140612T000000,575000.0,2,1.0,1510,4032,1.5,0,0,3,8,1310,200,1935,0,98199,47.6371,-122.393,1700,4042,80,5.713027828912409,6,684166.6666666666,0.0016506378195057982,67410.43440496927,0.5333333333333333
2652501630,20150504T000000,626700.0,3,1.5,1410,3600,1.0,0,0,3,7,1410,0,1906,0,98109,47.6402,-122.357,1370,3600,109,4.216118659652736,5,792990.0,0.0019145146710351998,163481.88125905575,0.5
3810000020,20150318T000000,352000.0,4,1.5,1440,8680,1.5,0,0,3,7,1440,0,1922,0,98178,47.502,-122.228,1440,9000,93,13.974154625453515,5,365390.0,0.0024308588829854414,55609.67092152227,0.5
8084400010,20150316T000000,650000.0,3,1.0,920,6750,1.0,0,0,4,7,920,0,1951,0,98004,47.6322,-122.212,1460,8933,64,9.454542473075447,9,865055.5555555555,0.005484913980749185,58743.32113336611,0.3888888888888889
304000380,20141006T000000,197000.0,3,1.0,1090,17630,1.0,0,0,4,7,1090,0,1962,0,98002,47.288,-122.196,1300,12000,53,36.83265099597361,7,235921.42857142858,0.00326104381810807,29633.340698483204,0.38095238095238093
1873400020,20140703T000000,340000.0,8,2.75,2790,6695,1.0,0,0,3,7,1470,1320,1977,0,98133,47.7565,-122.331,1760,7624,38,16.712800352452078,5,358790.0,0.0024197887035927166,104195.34778482195,0.6
4359700080,20140721T000000,560000.0,3,2.0,1840,14985,1.0,0,0,3,7,1840,0,1968,0,98033,47.6916,-122.158,2300,16067,47,16.13254579887292,5,644400.0,0.0038726230438441743,259839.95073891158,0.7
1727500010,20150107T000000,354000.0,3,1.75,1340,6300,1.0,0,0,3,7,1340,0,1972,0,98034,47.7186,-122.218,1780,7200,43,15.1401079068621,7,450214.28571428574,0.0011510468545980312,39711.30941228324,0.5238095238095238
8651610680,20140801T000000,670000.0,4,2.5,2570,9086,2.0,0,0,3,9,2570,0,1999,0,98074,47.6373,-122.064,2760,6733,16,20.38891109133858,5,777040.0,0.0013867305448828117,136242.69888694954,0.9
3629970190,20150126T000000,769000.0,4,3.5,3010,6202,2.0,0,0,3,9,3010,0,2005,0,98029,47.5533,-121.993,2520,5001,10,26.10650459412152,6,679333.3333333334,0.0011209759858570839,77786.03130811255,0.4666666666666667
9136102057,20140905T000000,650000.0,4,2.5,2160,3139,1.0,0,0,3,7,1080,1080,1940,0,98103,47.6662,-122.338,1650,3740,75,6.686325442237853,8,596062.5,0.0009800000000041108,122038.17830615841,0.4642857142857143
1266200130,20140615T000000,650000.0,3,1.75,2140,9484,1.0,0,0,3,7,1290,850,1953,0,98004,47.6234,-122.191,1960,9630,62,10.748074932334283,7,776314.2857142857,0.0019202945035533367,123137.35458924758,0.7142857142857143
2787310130,20141212T000000,289950.0,4,1.75,2090,7416,1.0,0,0,4,7,1050,1040,1970,0,98031,47.4107,-122.179,1710,7527,45,24.59271626144844,5,247260.0,0.0025222152131134713,20863.317090050663,0.6
8645511350,20141201T000000,300000.0,3,1.75,1810,21138,1.0,0,0,4,7,1240,570,1977,0,98058,47.4674,-122.178,1850,12200,38,19.288005610491567,5,300950.0,0.0036621445399158932,42379.38767844575,0.4
9284801435,20141203T000000,471000.0,4,1.75,1760,5750,1.0,0,2,5,7,1070,690,1962,0,98126,47.5521,-122.373,1860,5750,53,6.752760353582817,5,324190.0,0.0016169908171571172,60661.40041245339,0.6
3905010010,20140718T000000,639000.0,4,2.5,2500,8540,2.0,0,0,3,9,2500,0,1990,0,98029,47.5759,-121.994,2560,8475,25,25.57759161291317,9,641500.0,0.0014569968024245941,99774.11989088153,0.5
4058801310,20141009T000000,287000.0,2,1.0,930,6900,1.0,0,2,3,7,930,0,1952,0,98178,47.506,-122.242,1910,7194,63,13.032765024916731,6,336325.0,0.001032409987037612,153402.06566405811,0.7333333333333333
6705850020,20150401T000000,740000.0,4,2.5,3030,8335,2.0,0,0,3,10,3030,0,1992,0,98075,47.578,-122.056,2850,8678,23,20.9409179000686,10,768477.8,0.0014968966477041826,138267.68390641554,0.5777777777777777
1623800440,20150417T000000,499922.0,3,2.0,1460,3000,1.0,0,0,4,7,940,520,1990,0,98117,47.682,-122.365,1460,3000,25,8.781558506007775,8,542650.5,0.001342984501828705,92381.7922737716,0.42857142857142855
3904902500,20141219T000000,675000.0,4,2.5,2940,14071,2.0,0,0,3,9,2940,0,1986,0,98029,47.5627,-122.018,2670,10982,29,24.049331405933792,8,680000.0,0.0013818608582252877,38083.24215889888,0.6
7308600050,20140909T000000,738515.0,5,2.75,3360,9200,2.0,0,0,3,9,3360,0,2014,0,98011,47.7754,-122.173,3360,9713,1,22.26620476606418,5,531998.0,0.0019342316566022262,211320.5148761,0.9
5679501310,20141030T000000,445000.0,3,1.75,2110,4800,1.0,0,0,3,8,1210,900,1956,0,98108,47.567,-122.318,1660,4800,59,4.485281318868905,5,472657.6,0.0018282668805171937,102841.3836390779,0.7
3935900005,20150501T000000,1039000.0,4,2.25,2740,11343,1.0,0,2,5,10,1980,760,1953,0,98125,47.7117,-122.278,2790,10027,62,12.411078614514809,5,622590.0,0.002425472358405837,190351.2949785212,0.4
3726800285,20141001T000000,346000.0,2,1.0,1070,2196,1.0,0,0,4,7,880,190,1917,0,98144,47.5726,-122.308,1160,3600,98,4.150344970598115,6,418083.3333333333,0.0015217256335688489,141945.20656459895,0.6666666666666666
1183000005,20150408T000000,450000.0,3,2.0,1680,4886,2.0,0,0,3,7,1180,500,1940,0,98118,47.5536,-122.286,1400,4900,75,6.794547344339779,8,347357.14285714284,0.0010796732319931636,86586.52430070277,0.6
5469502780,20140812T000000,350000.0,4,2.5,2260,13755,1.0,0,0,4,9,2260,0,1975,0,98042,47.3767,-122.161,2650,13650,40,28.574363440242514,6,389990.0,0.0016392739862078065,66997.0178440802,0.6
629600130,20140801T000000,594950.0,4,2.25,2380,35008,1.0,0,0,3,8,2380,0,1977,0,98075,47.5834,-122.001,2250,34794,38,24.957100335845688,5,514090.0,0.002667058244356154,81580.65334379223,0.8
2191600780,20141010T000000,219000.0,2,1.0,1050,9000,1.5,0,0,4,7,1050,0,1984,0,98003,47.2887,-122.299,1550,9600,31,35.3920204133762,5,258920.0,0.004616784776618629,47500.70525792222,0.5
7852180430,20150409T000000,450000.0,4,2.5,2070,3982,2.0,0,0,3,7,2070,0,2004,0,98065,47.531,-121.854,2340,4067,11,36.8306783706273,5,420400.0,0.000872223005174853,14909.728367747013,0.9
8155820080,20150415T000000,402000.0,4,2.25,1790,7311,2.0,0,0,3,7,1790,0,1992,0,98056,47.5055,-122.189,1400,7203,23,15.51439318088687,6,335658.3333333333,0.001142449999685802,44794.8704280598,0.6
5248800440,20150217T000000,275000.0,2,1.0,840,4000,1.0,0,0,3,6,840,0,1942,0,98108,47.5531,-122.307,1100,4000,73,6.197347299950702,7,407071.4285714286,0.0013574992320107009,53961.73688475055,0.7142857142857143
9818700430,20141001T000000,421500.0,3,1.5,990,4500,1.0,0,0,5,7,990,0,1948,0,98122,47.6051,-122.298,1490,4000,67,2.559432259874212,6,498583.3333333333,0.001133203593257321,134609.96124606332,0.4666666666666667
425079099,20140507T000000,560000.0,3,3.0,4120,60392,2.0,0,2,3,9,3180,940,1994,0,98014,47.6804,-121.913,2770,64033,21,32.46359529092511,5,485690.0,0.0037570137322102313,69843.34613977197,0.9
5127000670,20150318T000000,314000.0,3,1.75,1620,9600,1.0,0,0,4,7,1620,0,1966,0,98059,47.4749,-122.155,1660,10200,49,19.745462132622517,6,334165.8333333333,0.0016492434474434958,33753.8739134735,0.8666666666666667
6341000221,20150423T000000,287000.0,4,2.0,1340,8190,1.0,0,0,4,7,1340,0,1942,0,98146,47.4905,-122.343,1410,9721,73,12.891236755245336,6,233416.66666666666,0.0025619699075666784,38655.42221560472,0.4
7231501665,20150403T000000,277000.0,4,1.0,1500,5750,1.5,0,0,3,6,1500,0,1925,0,98055,47.4768,-122.206,1330,5750,90,17.22284701991947,5,268590.0,0.003334333750642595,45508.13663511175,0.7
5014000225,20141222T000000,337500.0,2,1.0,1300,6731,1.0,0,0,3,7,1300,0,1950,0,98116,47.5697,-122.395,1240,6731,65,6.222936891355564,7,469642.85714285716,0.001203016511422858,110880.8347903709,0.38095238095238093
4401200130,20140819T000000,792000.0,4,2.75,3100,10245,2.0,0,0,3,10,3100,0,1999,0,98052,47.6858,-122.107,3140,9028,16,19.04469006802348,6,680416.6666666666,0.002526556233020351,211892.9957942609,0.6
1558500050,20141113T000000,435000.0,3,2.5,3380,7074,2.0,0,0,3,8,2200,1180,1999,0,98019,47.7462,-121.978,2060,6548,16,30.743951448859704,6,360200.0,0.00135601063501054,56296.35867442938,0.4666666666666667
8899000050,20150325T000000,313100.0,4,2.5,2660,9030,1.0,0,0,4,7,1450,1210,1977,0,98055,47.4558,-122.212,1870,9030,38,18.9996323539226,6,339583.3333333333,0.001958049792320991,33163.86085284201,0.4
2877102846,20140625T000000,575000.0,3,2.25,1700,3333,1.5,0,0,3,7,1100,600,1924,0,98117,47.6784,-122.361,1700,3750,91,8.315107329688622,6,539166.6666666666,0.0006839607805491952,140948.80867416604,0.5333333333333333
7280300080,20150202T000000,510000.0,4,2.5,1840,7800,1.0,0,2,3,8,1240,600,1972,0,98177,47.7762,-122.384,2010,9100,43,19.29815651095172,5,669200.0,0.001958411337421821,188017.81830454263,0.8
3624039073,20150319T000000,299950.0,2,1.0,890,5200,1.0,0,0,4,6,890,0,1941,0,98126,47.5311,-122.373,950,5200,74,8.896650777022618,8,383000.0,0.0009687619125147422,104985.71331376475,0.6428571428571429
3271300345,20150323T000000,1028000.0,3,3.0,2800,5800,1.0,0,0,3,9,1580,1220,1953,2010,98199,47.6493,-122.413,2580,5800,62,7.728064138097679,5,896500.0,0.0014532106130837803,176696.0667360765,0.8
6190701483,20140514T000000,364000.0,4,1.75,2010,8625,1.0,0,0,4,7,1340,670,1957,0,98133,47.7496,-122.355,1500,8400,58,16.037257723108972,6,408166.6666666667,0.001489922822922499,71264.06293965189,0.4666666666666667
414100630,20140729T000000,335000.0,3,1.0,1380,7470,1.0,0,0,5,7,1380,0,1965,0,98133,47.7479,-122.343,1440,7473,50,15.777440167395085,6,344325.0,0.0025487915759593582,38738.27241888827,0.26666666666666666
7686202275,20141209T000000,219950.0,3,1.0,1210,8000,1.0,0,0,3,6,1210,0,1954,0,98198,47.4211,-122.314,1430,8000,61,20.62702157896485,5,188870.0,0.0022700725348885837,40207.2070654006,1.0
5113260170,20150113T000000,215000.0,3,2.0,1280,6994,1.0,0,0,3,7,1280,0,1991,0,98038,47.3889,-122.048,1290,7514,24,32.239165594722984,6,309975.0,0.002160018968651939,60044.99771005075,0.8666666666666667
